facility_id,facility_name,address,citytown,state,zip_code,countyparish,telephone_number,measure_id,measure_name,score,footnote,start_date,end_date
141311,FAIRFIELD MEMORIAL HOSPITAL 1,303 N W 11TH STREET,FAIRFIELD,IL,62837,WAYNE,(618) 842-2611,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141312,ROCHELLE COMMUNITY HOSPITAL,900 N 2ND ST,ROCHELLE,IL,61068,OGLE,(815) 562-2181,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141313,MASON DISTRICT HOSPITAL,"615 NORTH PROMENADE STREET,P O BOX 530",HAVANA,IL,62644,MASON,(309) 543-4431,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141315,ILLINI COMMUNITY HOSPITAL,640 W WASHINGTON,PITTSFIELD,IL,62363,PIKE,(217) 285-2113,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141316,CARLE HOOPESTON REGIONAL HEALTH CENTER,701 EAST ORANGE STREET,HOOPESTON,IL,60942,VERMILION,(217) 283-5531,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141317,GIBSON COMMUNITY HOSPITAL,1120 N MELVIN STREET,GIBSON CITY,IL,60936,FORD,(217) 784-4251,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141318,OSF HOLY FAMILY MEDICAL CENTER,1000 W HARLEM AVENUE,MONMOUTH,IL,61462,WARREN,(309) 734-3141,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141319,HAMMOND HENRY HOSPITAL,600 N COLLEGE AVENUE,GENESEO,IL,61254,HENRY,(309) 944-6431,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141320,PARIS COMMUNITY HOSPITAL,721 E COURT STREET,PARIS,IL,61944,EDGAR,(217) 465-4141,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141321,FRANKLIN HOSPITAL,201 BAILEY LANE,BENTON,IL,62812,FRANKLIN,(618) 439-3161,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141322,ABRAHAM LINCOLN MEMORIAL HOSPITAL,200 STAHLHUT DRIVE,LINCOLN,IL,62656,LOGAN,(217) 732-2161,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141323,MASSAC MEMORIAL HOSPITAL,"28 CHICK STREET, PO BOX 850",METROPOLIS,IL,62960,MASSAC,(618) 524-2176,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141324,FERRELL HOSPITAL COMMUNITY FOUNDATIONS,1201 PINE STREET,ELDORADO,IL,62930,SALINE,(618) 273-3361,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141325,OSF SAINT LUKE MEDICAL CENTER,1051 WEST SOUTH STREET,KEWANEE,IL,61443,HENRY,(309) 853-3361,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141326,HAMILTON MEMORIAL HOSPITAL,611 S MARSHALL AVENUE,MCLEANSBORO,IL,62859,HAMILTON,(618) 643-2361,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141327,WABASH GENERAL HOSPITAL 1,1418 COLLEGE DRIVE,MOUNT CARMEL,IL,62863,WABASH,(618) 262-8621,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141328,HARDIN COUNTY GENERAL HOSPITAL & CLINIC,FERRELL ROAD,ROSICLARE,IL,62982,HARDIN,(618) 285-6634,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141329,MORRISON COMMUNITY HOSPITAL,303 N JACKSON STREET,MORRISON,IL,61270,WHITESIDE,(815) 772-4003,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141330,HOPEDALE HOSPITAL,107 TREMONT STREET,HOPEDALE,IL,61747,TAZEWELL,(309) 449-3321,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141331,MARSHALL BROWNING HOSPITAL,900 NORTH WASHINGTON STREET,DU QUOIN,IL,62832,PERRY,(618) 542-2146,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141332,HILLSBORO AREA HOSPITAL,1200 E TREMONT STREET,HILLSBORO,IL,62049,MONTGOMERY,(217) 532-6111,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141333,SARAH D CULBERTSON MEMORIAL HOSPITAL,238 SOUTH CONGRESS STREET,RUSHVILLE,IL,62681,SCHUYLER,(217) 322-4321,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141334,ST JOSEPH MEMORIAL HOSPITAL,2 SOUTH HOSPITAL DRIVE,MURPHYSBORO,IL,62966,JACKSON,(618) 684-3156,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141335,MERCY HARVARD HOSPITAL,901 S GRANT STREET,HARVARD,IL,60033,MC HENRY,(815) 943-5431,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141336,ST JOSEPH'S HOSPITAL,12866 TROXLER AVENUE,HIGHLAND,IL,62249,MADISON,(618) 651-2600,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141337,OSF SAINT CLARE MEDICAL CENTER,530 PARK AVENUE EAST,PRINCETON,IL,61356,BUREAU,(815) 875-2811,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141338,MEMORIAL HOSPITAL,1900 STATE ST,CHESTER,IL,62233,RANDOLPH,(618) 826-4581,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141339,TAYLORVILLE MEMORIAL HOSPITAL,201 EAST PLEASANT STREET,TAYLORVILLE,IL,62568,CHRISTIAN,(217) 824-3331,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141340,VALLEY WEST COMMUNITY HOSPITAL,1301 NORTH MAIN STREET,SANDWICH,IL,60548,DE KALB,(815) 786-8484,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141341,PANA COMMUNITY HOSPITAL,101 E NINTH STREET,PANA,IL,62557,CHRISTIAN,(217) 562-2131,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141342,DEACONESS ILLINOIS UNION COUNTY,517 NORTH MAIN STREET,ANNA,IL,62906,UNION,(618) 833-4511,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141343,CRAWFORD MEMORIAL HOSPITAL,1000 NORTH ALLEN STREET,ROBINSON,IL,62454,CRAWFORD,(618) 544-3131,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141344,LAWRENCE COUNTY MEMORIAL HOSPITAL,2200 STATE ST,LAWRENCEVILLE,IL,62439,LAWRENCE,(618) 943-1000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141345,SALEM TOWNSHIP HOSPITAL,1201 RICKER DRIVE,SALEM,IL,62881,MARION,(618) 548-3194,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141346,FAYETTE COUNTY HOSPITAL,650 W TAYLOR ST,VANDALIA,IL,62471,FAYETTE,(618) 283-1231,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141347,CARLINVILLE AREA HOSPITAL,20733 N BROAD STREET,CARLINVILLE,IL,62626,MACOUPIN,(217) 854-3141,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141348,RED BUD REGIONAL HOSPITAL,325 SPRING STREET,RED BUD,IL,62278,RANDOLPH,(618) 282-3831,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141349,SPARTA COMMUNITY HOSPITAL,818 E BROADWAY,SPARTA,IL,62286,RANDOLPH,(618) 443-2177,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141350,ST FRANCIS HOSPITAL,1215 FRANCISCAN DR,LITCHFIELD,IL,62056,MONTGOMERY,(217) 324-2191,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141351,CLAY COUNTY HOSPITAL,911 STACY BURK DR,FLORA,IL,62839,CLAY,(618) 662-2131,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141352,JACKSONVILLE MEMORIAL HOSPITAL,1600 W WALNUT ST,JACKSONVILLE,IL,62650,MORGAN,(217) 245-9551,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141353,IROQUOIS MEMORIAL HOSPITAL,200 FAIRMAN STREET,WATSEKA,IL,60970,IROQUOIS,(815) 432-5201,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141354,HSHS GOOD SHEPHERD HOSPITAL INC,200 S CEDAR ST,SHELBYVILLE,IL,62565,SHELBY,(217) 774-3961,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
141355,CARLE RICHLAND MEMORIAL HOSPITAL,800 EAST LOCUST STREET,OLNEY,IL,62450,RICHLAND,(618) 395-2131,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
143300,ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO,"225 E CHICAGO AVE, BOX 140",CHICAGO,IL,60611,COOK,(312) 227-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,19,01/01/2023,12/31/2023
143301,LARABIDA CHILDRENS HOSPITAL I,E 65TH ST AT LAKE MICHIGAN,CHICAGO,IL,60649,COOK,(773) 363-6700,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,19,01/01/2023,12/31/2023
143302,SHRINERS HOSPITAL FOR CHILDREN,2211 NORTH OAK PARK AVE,CHICAGO,IL,60707,COOK,(773) 622-5400,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,19,01/01/2023,12/31/2023
150001,JOHNSON MEMORIAL HOSPITAL,1125 W JEFFERSON ST,FRANKLIN,IN,46131,JOHNSON,(317) 736-3300,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,01/01/2023,12/31/2023
150002,METHODIST HOSPITALS INC,600 GRANT ST,GARY,IN,46402,LAKE,(219) 886-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,01/01/2023,12/31/2023
150005,HENDRICKS REGIONAL HEALTH,1000 E MAIN ST,DANVILLE,IN,46122,HENDRICKS,(317) 745-4451,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.93,,01/01/2023,12/31/2023
150006,NORTHWEST HEALTH-LA PORTE,1007 LINCOLNWAY,LA PORTE,IN,46350,LA PORTE,(219) 326-1234,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
150007,COMMUNITY HOWARD REGIONAL HEALTH INC.,3500 S LAFOUNTAIN ST,KOKOMO,IN,46902,HOWARD,(765) 776-8000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,01/01/2023,12/31/2023
150008,ST CATHERINE HOSPITAL INC,4321 FIR STREET,EAST CHICAGO,IN,46312,LAKE,(219) 392-7004,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,01/01/2023,12/31/2023
150009,NORTON CLARK HOSPITAL,1220 MISSOURI AVE,JEFFERSONVILLE,IN,47130,CLARK,(812) 283-2147,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.13,,01/01/2023,12/31/2023
150010,ASCENSION ST VINCENT KOKOMO,1907 W SYCAMORE ST,KOKOMO,IN,46904,HOWARD,(765) 452-5611,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,01/01/2023,12/31/2023
150011,MARION GENERAL HOSPITAL,441 N WABASH AVE,MARION,IN,46952,GRANT,(765) 660-6000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
150012,SAINT JOSEPH REGIONAL MEDICAL CENTER,5215 HOLY CROSS PKWY,MISHAWAKA,IN,46545,ST. JOSEPH,(574) 335-5000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
150015,FRANCISCAN HEALTH MICHIGAN CITY,3500 FRANCISCAN WAY,MICHIGAN CITY,IN,46360,LA PORTE,(219) 879-8511,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,01/01/2023,12/31/2023
150017,LUTHERAN HOSPITAL OF INDIANA,7950 W JEFFERSON BLVD,FORT WAYNE,IN,46804,ALLEN,(260) 435-7001,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,01/01/2023,12/31/2023
150018,ELKHART GENERAL HOSPITAL,600 E BLVD,ELKHART,IN,46514,ELKHART,(574) 294-2621,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
150021,PARKVIEW REGIONAL MEDICAL CENTER,11109 PARKVIEW PLAZA DRIVE,FORT WAYNE,IN,46845,ALLEN,(260) 266-1195,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
150022,FRANCISCAN HEALTH CRAWFORDSVILLE,1710 LAFAYETTE RD,CRAWFORDSVILLE,IN,47933,MONTGOMERY,(765) 362-2800,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,01/01/2023,12/31/2023
150023,UNION HOSPITAL INC,1606 N SEVENTH ST,TERRE HAUTE,IN,47804,VIGO,(812) 238-7606,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,01/01/2023,12/31/2023
150024,ESKENAZI HEALTH,720 ESKENAZI AVENUE,INDIANAPOLIS,IN,46202,MARION,(317) 880-4818,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
150026,GOSHEN HOSPITAL,200 HIGH PARK AVE,GOSHEN,IN,46526,ELKHART,(574) 364-1000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,47362,HENRY,(765) 521-0890,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,01/01/2023,12/31/2023
150034,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,HOBART,IN,46342,LAKE,(219) 947-6196,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,01/01/2023,12/31/2023
150035,NORTHWEST HEALTH - PORTER,85 EAST US HWY 6,VALPARAISO,IN,46383,PORTER,(219) 983-8300,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,01/01/2023,12/31/2023
150037,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,46140,HANCOCK,(317) 462-5544,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,01/01/2023,12/31/2023
150042,GOOD SAMARITAN HOSPITAL,520 S 7TH ST,VINCENNES,IN,47591,KNOX,(812) 882-5220,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.11,,01/01/2023,12/31/2023
150044,BAPTIST HEALTH FLOYD,1850 STATE ST,NEW ALBANY,IN,47150,FLOYD,(812) 944-7701,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.12,,01/01/2023,12/31/2023
150045,PARKVIEW DEKALB HOSPITAL,1316 E SEVENTH ST,AUBURN,IN,46706,DE KALB,(260) 925-4600,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.90,,01/01/2023,12/31/2023
150046,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,47802,VIGO,(812) 232-0021,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
150047,"ST JOSEPH HEALTH SYSTEM, LLC",702 VAN BUREN ST.,FORT WAYNE,IN,46802,ALLEN,(260) 425-3000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.92,,01/01/2023,12/31/2023
150048,REID HEALTH,1100 REID PKWY,RICHMOND,IN,47374,WAYNE,(765) 983-3000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
150051,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,601 W SECOND ST,BLOOMINGTON,IN,47403,MONROE,(812) 353-9554,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,01/01/2023,12/31/2023
150056,INDIANA UNIVERSITY HEALTH,1701 N SENATE BLVD,INDIANAPOLIS,IN,46202,MARION,(317) 962-2000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
150057,FRANCISCAN HEALTH MOORESVILLE,1201 HADLEY RD,MOORESVILLE,IN,46158,MORGAN,(317) 831-1160,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.91,,01/01/2023,12/31/2023
150058,MEMORIAL HOSPITAL OF SOUTH BEND,615 N MICHIGAN ST,SOUTH BEND,IN,46601,ST. JOSEPH,(574) 647-1000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,01/01/2023,12/31/2023
150059,RIVERVIEW HEALTH,395 WESTFIELD RD,NOBLESVILLE,IN,46060,HAMILTON,(317) 773-0760,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
150061,DAVIESS COMMUNITY HOSPITAL,1314 E WALNUT ST,WASHINGTON,IN,47501,DAVIESS,(812) 254-2760,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.12,,01/01/2023,12/31/2023
150065,SCHNECK MEDICAL CENTER,411 W TIPTON ST,SEYMOUR,IN,47274,JACKSON,(812) 522-2349,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,01/01/2023,12/31/2023
150069,NORTON-KING'S DAUGHTERS' HEALTH,1373 EAST SR 62,MADISON,IN,47250,JEFFERSON,(812) 801-0800,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,01/01/2023,12/31/2023
150072,MEMORIAL HOSPITAL,1101 MICHIGAN AVE,LOGANSPORT,IN,46947,CASS,(574) 753-7541,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
150074,COMMUNITY HOSPITAL EAST,1500 N RITTER AVE,INDIANAPOLIS,IN,46219,MARION,(317) 355-5411,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,01/01/2023,12/31/2023
150075,BLUFFTON REGIONAL MEDICAL CENTER,303 S MAIN ST,BLUFFTON,IN,46714,WELLS,(260) 824-3210,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.93,,01/01/2023,12/31/2023
150076,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH,1915 LAKE AVE,PLYMOUTH,IN,46563,MARSHALL,(574) 948-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.89,,01/01/2023,12/31/2023
150082,DEACONESS HOSPITAL INC,600 MARY ST,EVANSVILLE,IN,47747,VANDERBURGH,(812) 450-5000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,01/01/2023,12/31/2023
150084,ASCENSION ST VINCENT HOSPITAL,2001 W 86TH ST,INDIANAPOLIS,IN,46260,MARION,(317) 338-7000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
150086,ST ELIZABETH DEARBORN HOSPITAL,600 WILSON CREEK RD,LAWRENCEBURG,IN,47025,DEARBORN,(812) 537-1010,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,01/01/2023,12/31/2023
150088,ASCENSION ST VINCENT ANDERSON,2015 JACKSON ST,ANDERSON,IN,46016,MADISON,(765) 649-2511,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
150089,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,2401 UNIVERSITY AVE,MUNCIE,IN,47303,DELAWARE,(765) 747-3111,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
150090,FRANCISCAN HEALTH DYER,24 JOLIET ST,DYER,IN,46311,LAKE,(219) 865-2141,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
150091,PARKVIEW HUNTINGTON HOSPITAL,2001 STULTS RD,HUNTINGTON,IN,46750,HUNTINGTON,(260) 355-3300,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,01/01/2023,12/31/2023
150097,MAJOR HOSPITAL,2451 INTELLIPLEX DR,SHELBYVILLE,IN,46176,SHELBY,(317) 392-3211,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
150100,ASCENSION ST VINCENT EVANSVILLE,3700 WASHINGTON AVE,EVANSVILLE,IN,47750,VANDERBURGH,(812) 485-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
150101,PARKVIEW WHITLEY HOSPITAL,1260 E SR 205,COLUMBIA CITY,IN,46725,WHITLEY,(260) 248-9301,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.86,,01/01/2023,12/31/2023
150102,NORTHWEST HEALTH - STARKE,102 E CULVER RD,KNOX,IN,46534,STARKE,(574) 772-6231,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,01/01/2023,12/31/2023
150104,WITHAM HEALTH SERVICES,2605 N LEBANON ST,LEBANON,IN,46052,BOONE,(765) 485-8000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,01/01/2023,12/31/2023
150109,FRANCISCAN HEALTH LAFAYETTE,1701 S CREASY LN,LAFAYETTE,IN,47905,TIPPECANOE,(765) 502-4334,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
150112,COLUMBUS REGIONAL HOSPITAL,2400 E 17TH ST,COLUMBUS,IN,47201,BARTHOLOMEW,(812) 379-4441,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,01/01/2023,12/31/2023
150113,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,1515 N MADISON AVE,ANDERSON,IN,46011,MADISON,(765) 298-4242,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
